customer_id,age,gender,state,product_category,season,previous_purchases,purchase_amount_usd,discount_applied,discount_pct,payment_method,shipping_type,review_rating,return_rate,promo_dependency_score,clv_proxy,value_tier,satisfaction_flag,loyal_behavioural,loyal_value_weighted,age_band,high_spend_flag,discount_only_buyer
CUST02350,44,Female,Texas,Footwear,Summer,4,42.78,1,30,Credit Card,Free Shipping,1.9,0.27,1.0,171.12,Low,0,0,0,35-44,0,1
CUST02351,49,Male,California,Clothing,Winter,4,59.29,0,0,Credit Card,Free Shipping,4.0,0.31,0.0,237.16,Mid,1,0,0,45-54,0,0
CUST02352,38,Male,Florida,Clothing,Fall,7,56.36,1,10,Credit Card,Free Shipping,5.0,0.36,0.617,394.52,Mid,1,0,0,35-44,0,0
CUST02353,25,Male,Illinois,Clothing,Winter,5,61.62,0,0,PayPal,Standard,5.0,0.17,0.0,308.09999999999997,Mid,1,0,0,25-34,0,0
CUST02354,55,Male,North Carolina,Outerwear,Winter,2,97.99,0,0,Buy Now Pay Later,Standard,2.0,0.26,0.15,195.98,Low,0,0,0,55-64,1,0
CUST02355,25,Female,Florida,Accessories,Winter,6,56.19,0,0,Debit Card,Standard,3.2,0.17,0.0,337.14,Mid,0,0,0,25-34,0,0
CUST02356,20,Female,Washington,Accessories,Spring,1,44.78,0,0,Debit Card,Express,1.5,0.13,0.15,44.78,Low,0,0,0,18-24,0,0
CUST02357,61,Female,Illinois,Accessories,Fall,7,53.25,0,0,Credit Card,Standard,4.9,0.53,0.0,372.75,Mid,1,1,0,55-64,0,0
CUST02358,20,Male,California,Outerwear,Spring,7,116.92,1,25,Debit Card,Standard,3.8,0.13,0.792,818.44,High,0,0,0,18-24,1,0
CUST02359,39,Female,Washington,Footwear,Fall,1,38.65,1,15,Credit Card,Express,2.5,0.1,0.825,38.65,Low,0,0,0,35-44,0,1
CUST02360,23,Female,North Carolina,Footwear,Winter,5,91.56,0,0,PayPal,Free Shipping,2.0,0.17,0.15,457.8,Mid,0,0,0,18-24,1,0
CUST02361,19,Female,Texas,Clothing,Summer,5,52.9,0,0,Buy Now Pay Later,Overnight,3.0,0.53,0.0,264.5,Mid,0,0,0,18-24,0,0
CUST02362,40,Female,Washington,Clothing,Spring,4,101.11,0,0,Credit Card,Free Shipping,3.9,0.32,0.0,404.44,Mid,0,0,0,35-44,1,0
CUST02363,61,Male,Washington,Outerwear,Summer,7,86.02,1,5,PayPal,Standard,5.0,0.36,0.558,602.14,High,1,0,0,55-64,1,0
CUST02364,19,Male,Texas,Outerwear,Winter,14,248.61,0,0,Credit Card,Standard,5.0,0.1,0.0,3480.54,High,1,1,1,18-24,1,0
CUST02365,55,Female,California,Outerwear,Fall,18,215.73,1,15,Debit Card,Free Shipping,5.0,0.07,0.675,3883.14,High,1,0,1,55-64,1,0
CUST02366,34,Male,Michigan,Outerwear,Fall,4,99.92,0,0,Credit Card,Express,2.1,0.49,0.15,399.68,Mid,0,0,0,25-34,1,0
CUST02367,52,Male,Florida,Footwear,Fall,4,121.57,0,0,Debit Card,Express,3.1,0.25,0.0,486.28,Mid,0,0,0,45-54,1,0
CUST02368,51,Female,Texas,Footwear,Summer,4,72.09,0,0,Credit Card,Standard,1.5,0.08,0.15,288.36,Mid,0,0,0,45-54,0,0
CUST02369,40,Female,Texas,Footwear,Winter,1,92.39,0,0,Debit Card,Standard,1.9,0.05,0.15,92.39,Low,0,0,0,35-44,1,0
CUST02370,47,Female,Arizona,Footwear,Summer,6,25.87,1,20,Debit Card,Express,1.7,0.37,0.883,155.22,Low,0,0,0,45-54,0,1
CUST02371,25,Male,Washington,Clothing,Fall,10,181.72,0,0,Credit Card,Free Shipping,4.2,0.17,0.0,1817.2,High,1,1,1,25-34,1,0
CUST02372,39,Male,Arizona,Clothing,Winter,1,77.66,1,15,PayPal,Free Shipping,1.4,0.18,0.825,77.66,Low,0,0,0,35-44,0,1
CUST02373,61,Female,California,Outerwear,Summer,4,58.41,0,0,Apple Pay,Express,1.0,0.26,0.15,233.64,Mid,0,0,0,55-64,0,0
CUST02374,53,Non-binary,Massachusetts,Clothing,Spring,2,31.33,1,25,Debit Card,Express,1.3,0.03,0.942,62.66,Low,0,0,0,45-54,0,1
CUST02375,22,Female,New York,Outerwear,Fall,18,128.6,1,20,Credit Card,Free Shipping,4.9,0.18,0.733,2314.7999999999997,High,1,0,1,18-24,1,0
CUST02376,30,Female,New York,Clothing,Fall,4,41.2,1,5,Credit Card,Express,4.1,0.05,0.558,164.8,Low,1,0,0,25-34,0,1
CUST02377,46,Female,Florida,Clothing,Spring,5,61.91,1,30,Apple Pay,Express,3.1,0.08,0.85,309.54999999999995,Mid,0,0,0,45-54,0,0
CUST02378,48,Female,Florida,Clothing,Spring,7,90.69,1,15,Debit Card,Free Shipping,1.9,0.15,0.825,634.8299999999999,High,0,0,0,45-54,1,0
CUST02379,64,Male,Virginia,Clothing,Spring,9,207.65,1,10,Debit Card,Free Shipping,4.4,0.01,0.617,1868.8500000000001,High,1,0,1,55-64,1,0
CUST02380,33,Female,Massachusetts,Clothing,Fall,6,55.6,0,0,Credit Card,Free Shipping,3.4,0.03,0.0,333.6,Mid,0,0,0,25-34,0,0
CUST02381,59,Female,New York,Clothing,Spring,7,141.26,0,0,Debit Card,Standard,2.8,0.13,0.15,988.8199999999999,High,0,1,0,55-64,1,0
CUST02382,47,Female,Virginia,Footwear,Winter,3,90.41,1,15,Credit Card,Express,3.0,0.43,0.675,271.23,Mid,0,0,0,45-54,1,0
CUST02383,33,Female,Ohio,Clothing,Summer,1,35.38,0,0,Buy Now Pay Later,Free Shipping,4.2,0.3,0.0,35.38,Low,1,0,0,25-34,0,0
CUST02384,29,Female,Tennessee,Clothing,Winter,1,61.03,1,10,Apple Pay,Standard,4.6,0.29,0.617,61.03,Low,1,0,0,25-34,0,1
CUST02385,34,Male,Texas,Clothing,Summer,3,18.43,1,15,Credit Card,Free Shipping,4.0,0.4,0.675,55.29,Low,1,0,0,25-34,0,1
CUST02386,33,Female,Washington,Footwear,Winter,25,198.4,0,0,Debit Card,Standard,2.7,0.02,0.15,4960.0,High,0,1,0,25-34,1,0
CUST02387,29,Male,Texas,Footwear,Winter,14,227.8,0,0,Credit Card,Free Shipping,4.1,0.02,0.0,3189.2000000000003,High,1,1,1,25-34,1,0
CUST02388,25,Female,North Carolina,Footwear,Spring,5,67.19,1,25,Debit Card,Express,5.0,0.56,0.792,335.95,Mid,1,0,0,25-34,0,0
CUST02389,37,Male,California,Clothing,Spring,1,120.41,1,5,Apple Pay,Standard,1.9,0.38,0.708,120.41,Low,0,0,0,35-44,1,1
CUST02390,20,Male,Washington,Clothing,Summer,1,69.25,1,10,Debit Card,Express,1.0,0.16,0.767,69.25,Low,0,0,0,18-24,0,1
CUST02391,33,Male,New York,Footwear,Summer,4,75.67,1,20,Credit Card,Overnight,3.9,0.48,0.733,302.68,Mid,0,0,0,25-34,0,0
CUST02392,47,Female,New York,Footwear,Fall,12,144.83,0,0,Credit Card,Express,5.0,0.14,0.0,1737.96,High,1,1,1,45-54,1,0
CUST02393,62,Male,Arizona,Clothing,Spring,20,181.18,1,15,Apple Pay,Express,5.0,0.03,0.675,3623.6000000000004,High,1,0,1,55-64,1,0
CUST02394,40,Male,Virginia,Accessories,Fall,4,37.22,1,10,PayPal,Free Shipping,3.2,0.12,0.617,148.88,Low,0,0,0,35-44,0,1
CUST02395,45,Female,Washington,Clothing,Summer,7,147.78,0,0,Debit Card,Express,3.2,0.62,0.0,1034.46,High,0,1,0,45-54,1,0
CUST02396,57,Male,Virginia,Clothing,Spring,2,56.17,1,5,Credit Card,Express,3.2,0.39,0.558,112.34,Low,0,0,0,55-64,0,1
CUST02397,22,Female,Texas,Footwear,Winter,7,15.0,1,25,Credit Card,Standard,4.9,0.33,0.792,105.0,Low,1,0,0,18-24,0,1
CUST02398,37,Female,Illinois,Accessories,Spring,1,47.81,1,20,Buy Now Pay Later,Free Shipping,1.1,0.2,0.883,47.81,Low,0,0,0,35-44,0,1
CUST02399,57,Female,Florida,Clothing,Fall,2,55.2,1,10,Debit Card,Standard,2.8,0.23,0.767,110.4,Low,0,0,0,55-64,0,1
CUST02400,61,Male,California,Clothing,Spring,1,140.12,1,10,Debit Card,Express,1.7,0.35,0.767,140.12,Low,0,0,0,55-64,1,1
CUST02401,18,Female,Illinois,Outerwear,Fall,6,72.98,1,30,Debit Card,Free Shipping,5.0,0.46,0.85,437.88,Mid,1,0,0,18-24,0,0
CUST02402,47,Male,Arizona,Footwear,Winter,4,77.56,0,0,PayPal,Standard,1.0,0.27,0.15,310.24,Mid,0,0,0,45-54,0,0
CUST02403,38,Male,Washington,Outerwear,Fall,1,60.85,0,0,Credit Card,Express,1.7,0.35,0.15,60.85,Low,0,0,0,35-44,0,0
CUST02404,37,Male,Georgia,Accessories,Summer,2,103.46,1,5,Credit Card,Standard,5.0,0.16,0.558,206.92,Low,1,0,0,35-44,1,1
CUST02405,23,Female,Washington,Footwear,Summer,4,121.81,0,0,Debit Card,Free Shipping,4.9,0.15,0.0,487.24,Mid,1,0,0,18-24,1,0
CUST02406,39,Male,California,Clothing,Winter,2,87.04,1,15,PayPal,Express,1.0,0.22,0.825,174.08,Low,0,0,0,35-44,1,1
CUST02407,35,Female,California,Clothing,Spring,22,162.83,1,15,PayPal,Free Shipping,4.5,0.11,0.675,3582.26,High,1,0,1,35-44,1,0
CUST02408,25,Female,Washington,Accessories,Winter,3,139.26,0,0,Apple Pay,Free Shipping,1.8,0.52,0.15,417.78,Mid,0,0,0,25-34,1,0
CUST02409,56,Female,Texas,Accessories,Fall,1,70.63,1,20,Debit Card,Express,4.1,0.16,0.733,70.63,Low,1,0,0,55-64,0,1
CUST02410,49,Male,California,Clothing,Fall,1,67.24,0,0,Credit Card,Overnight,3.0,0.23,0.0,67.24,Low,0,0,0,45-54,0,0
CUST02411,50,Non-binary,Florida,Footwear,Winter,2,66.47,1,5,Buy Now Pay Later,Express,4.2,0.65,0.558,132.94,Low,1,0,0,45-54,0,1
CUST02412,33,Female,Illinois,Clothing,Fall,7,128.85,0,0,Debit Card,Standard,1.8,0.11,0.15,901.9499999999999,High,0,1,0,25-34,1,0
CUST02413,29,Female,New York,Clothing,Spring,6,110.54,0,0,PayPal,Express,4.0,0.37,0.0,663.24,High,1,0,0,25-34,1,0
CUST02414,55,Male,Georgia,Clothing,Summer,1,90.21,0,0,PayPal,Free Shipping,4.0,0.07,0.0,90.21,Low,1,0,0,55-64,1,0
CUST02415,51,Female,Arizona,Accessories,Fall,23,159.88,1,20,Debit Card,Express,2.7,0.12,0.883,3677.24,High,0,0,0,45-54,1,0
CUST02416,31,Male,New York,Clothing,Fall,20,218.92,1,10,Credit Card,Standard,2.6,0.18,0.767,4378.4,High,0,0,0,25-34,1,0
CUST02417,53,Male,Georgia,Clothing,Spring,6,85.02,0,0,PayPal,Standard,1.0,0.23,0.15,510.12,High,0,0,0,45-54,0,0
CUST02418,50,Male,Arizona,Accessories,Summer,10,155.17,0,0,Apple Pay,Express,5.0,0.02,0.0,1551.6999999999998,High,1,1,1,45-54,1,0
CUST02419,40,Female,Arizona,Accessories,Fall,1,77.04,0,0,Debit Card,Standard,3.9,0.1,0.0,77.04,Low,0,0,0,35-44,0,0
CUST02420,62,Male,Illinois,Accessories,Fall,6,126.76,0,0,Debit Card,Express,5.0,0.31,0.0,760.5600000000001,High,1,0,0,55-64,1,0
CUST02421,19,Male,California,Clothing,Winter,6,68.36,1,15,Credit Card,Express,5.0,0.5,0.675,410.15999999999997,Mid,1,0,0,18-24,0,0
CUST02422,58,Female,Colorado,Accessories,Winter,4,69.0,1,10,Credit Card,Express,1.0,0.11,0.767,276.0,Mid,0,0,0,55-64,0,0
CUST02423,38,Female,New York,Accessories,Winter,1,71.99,1,20,Credit Card,Standard,5.0,0.4,0.733,71.99,Low,1,0,0,35-44,0,1
CUST02424,19,Male,Tennessee,Clothing,Fall,22,176.87,0,0,Credit Card,Express,5.0,0.48,0.0,3891.1400000000003,High,1,1,0,18-24,1,0
CUST02425,44,Female,North Carolina,Footwear,Fall,7,140.71,1,5,Buy Now Pay Later,Free Shipping,4.9,0.45,0.558,984.97,High,1,0,0,35-44,1,0
CUST02426,26,Male,Washington,Accessories,Summer,5,37.82,1,15,PayPal,Free Shipping,5.0,0.2,0.675,189.1,Low,1,0,0,25-34,0,1
CUST02427,18,Male,Texas,Clothing,Winter,6,101.68,1,20,PayPal,Express,3.1,0.45,0.733,610.08,High,0,0,0,18-24,1,0
CUST02428,28,Male,Texas,Outerwear,Winter,2,113.05,0,0,Debit Card,Standard,3.3,0.18,0.0,226.1,Mid,0,0,0,25-34,1,0
CUST02429,20,Female,New York,Footwear,Fall,1,37.62,1,10,Credit Card,Free Shipping,2.0,0.16,0.767,37.62,Low,0,0,0,18-24,0,1
CUST02430,40,Male,Florida,Outerwear,Fall,4,40.64,1,20,Buy Now Pay Later,Overnight,4.1,0.36,0.733,162.56,Low,1,0,0,35-44,0,1
CUST02431,43,Male,New York,Footwear,Winter,18,176.35,1,5,Debit Card,Standard,4.1,0.06,0.558,3174.2999999999997,High,1,0,1,35-44,1,0
CUST02432,21,Male,Illinois,Clothing,Winter,3,93.95,1,10,Credit Card,Standard,1.0,0.25,0.767,281.85,Mid,0,0,0,18-24,1,0
CUST02433,35,Female,Texas,Clothing,Winter,2,24.31,0,0,Debit Card,Standard,1.9,0.6,0.15,48.62,Low,0,0,0,35-44,0,0
CUST02434,23,Male,Michigan,Footwear,Winter,2,50.32,1,10,Apple Pay,Standard,1.9,0.45,0.767,100.64,Low,0,0,0,18-24,0,1
CUST02435,52,Male,California,Outerwear,Fall,2,103.66,0,0,Apple Pay,Standard,2.6,0.01,0.15,207.32,Low,0,0,0,45-54,1,0
CUST02436,39,Male,Tennessee,Footwear,Summer,29,191.57,0,0,Credit Card,Free Shipping,2.7,0.0,0.15,5555.53,High,0,1,0,35-44,1,0
CUST02437,60,Male,Massachusetts,Outerwear,Fall,1,89.05,1,10,Apple Pay,Express,4.7,0.37,0.617,89.05,Low,1,0,0,55-64,1,1
CUST02438,32,Female,Illinois,Clothing,Fall,1,20.0,0,0,Credit Card,Overnight,2.0,0.05,0.15,20.0,Low,0,0,0,25-34,0,0
CUST02439,39,Female,Georgia,Accessories,Winter,6,47.82,1,20,Credit Card,Free Shipping,1.0,0.34,0.883,286.92,Mid,0,0,0,35-44,0,0
CUST02440,54,Male,Florida,Outerwear,Summer,6,50.75,0,0,Apple Pay,Free Shipping,4.1,0.33,0.0,304.5,Mid,1,0,0,45-54,0,0
CUST02441,59,Male,Arizona,Footwear,Summer,1,103.76,1,5,Apple Pay,Free Shipping,1.8,0.19,0.708,103.76,Low,0,0,0,55-64,1,1
CUST02442,29,Male,New York,Outerwear,Fall,7,68.67,0,0,Debit Card,Free Shipping,3.8,0.2,0.0,480.69,Mid,0,1,0,25-34,0,0
CUST02443,64,Male,New York,Footwear,Winter,6,88.14,1,15,Debit Card,Express,2.9,0.29,0.825,528.84,High,0,0,0,55-64,1,0
CUST02444,59,Male,Washington,Accessories,Summer,7,68.26,1,25,Apple Pay,Free Shipping,1.2,0.2,0.942,477.82000000000005,Mid,0,0,0,55-64,0,0
CUST02445,55,Female,Illinois,Accessories,Spring,1,44.08,0,0,PayPal,Overnight,2.8,0.41,0.15,44.08,Low,0,0,0,55-64,0,0
CUST02446,35,Non-binary,Washington,Outerwear,Fall,2,98.51,1,15,Apple Pay,Standard,2.0,0.44,0.825,197.02,Low,0,0,0,35-44,1,1
CUST02447,62,Non-binary,New York,Accessories,Fall,3,119.48,1,5,Debit Card,Overnight,4.9,0.26,0.558,358.44,Mid,1,0,0,55-64,1,0
CUST02448,52,Female,New York,Clothing,Winter,2,100.03,1,15,Buy Now Pay Later,Overnight,4.7,0.39,0.675,200.06,Low,1,0,0,45-54,1,1
CUST02449,47,Female,California,Accessories,Winter,7,92.58,0,0,Buy Now Pay Later,Free Shipping,1.0,0.09,0.15,648.06,High,0,1,0,45-54,1,0
CUST02450,41,Female,California,Accessories,Summer,6,73.55,1,10,Credit Card,Standard,2.2,0.12,0.767,441.29999999999995,Mid,0,0,0,35-44,0,0
CUST02451,59,Male,Texas,Clothing,Spring,3,63.61,0,0,Apple Pay,Express,1.9,0.25,0.15,190.82999999999998,Low,0,0,0,55-64,0,0
CUST02452,47,Female,California,Footwear,Winter,3,109.91,1,15,Debit Card,Standard,2.2,0.08,0.825,329.73,Mid,0,0,0,45-54,1,0
CUST02453,31,Male,California,Clothing,Fall,14,255.97,0,0,Debit Card,Standard,4.0,0.15,0.0,3583.58,High,1,1,1,25-34,1,0
CUST02454,23,Female,North Carolina,Accessories,Spring,12,160.85,1,20,PayPal,Standard,2.7,0.1,0.883,1930.1999999999998,High,0,0,0,18-24,1,0
CUST02455,20,Female,California,Footwear,Winter,5,42.21,1,10,Credit Card,Express,1.1,0.05,0.767,211.05,Low,0,0,0,18-24,0,1
CUST02456,33,Male,Arizona,Accessories,Winter,4,48.51,0,0,Debit Card,Free Shipping,1.0,0.13,0.15,194.04,Low,0,0,0,25-34,0,0
CUST02457,24,Male,Texas,Footwear,Fall,23,154.63,1,5,Apple Pay,Standard,4.9,0.21,0.558,3556.49,High,1,0,1,18-24,1,0
CUST02458,31,Female,Virginia,Clothing,Spring,4,72.39,1,25,Credit Card,Express,2.2,0.27,0.942,289.56,Mid,0,0,0,25-34,0,0
CUST02459,26,Male,Florida,Outerwear,Spring,6,38.91,0,0,Debit Card,Standard,2.7,0.35,0.15,233.45999999999998,Mid,0,0,0,25-34,0,0
CUST02460,32,Female,New York,Clothing,Summer,3,58.85,1,10,Buy Now Pay Later,Standard,3.9,0.23,0.617,176.55,Low,0,0,0,25-34,0,1
CUST02461,38,Female,Illinois,Clothing,Spring,16,189.06,0,0,Debit Card,Express,4.8,0.0,0.0,3024.96,High,1,1,1,35-44,1,0
CUST02462,52,Female,New York,Outerwear,Winter,8,159.46,1,5,Debit Card,Standard,2.8,0.25,0.708,1275.68,High,0,0,0,45-54,1,0
CUST02463,19,Female,Washington,Footwear,Spring,2,62.26,1,20,Debit Card,Express,4.9,0.14,0.733,124.52,Low,1,0,0,18-24,0,1
CUST02464,44,Male,California,Clothing,Spring,24,212.68,0,0,Debit Card,Standard,2.8,0.01,0.15,5104.32,High,0,1,0,35-44,1,0
CUST02465,19,Male,Michigan,Outerwear,Summer,1,80.95,0,0,PayPal,Standard,3.9,0.21,0.0,80.95,Low,0,0,0,18-24,0,0
CUST02466,52,Female,Florida,Accessories,Summer,13,112.2,0,0,Apple Pay,Express,3.1,0.03,0.0,1458.6000000000001,High,0,1,0,45-54,1,0
CUST02467,35,Female,New York,Outerwear,Summer,6,152.64,0,0,Debit Card,Express,1.0,0.39,0.15,915.8399999999999,High,0,0,0,35-44,1,0
CUST02468,31,Female,Colorado,Accessories,Winter,5,71.82,1,20,Apple Pay,Standard,1.7,0.23,0.883,359.09999999999997,Mid,0,0,0,25-34,0,0
CUST02469,37,Male,New York,Accessories,Winter,2,94.4,0,0,Debit Card,Express,2.1,0.23,0.15,188.8,Low,0,0,0,35-44,1,0
CUST02470,35,Male,North Carolina,Accessories,Fall,11,154.14,0,0,Credit Card,Free Shipping,4.8,0.21,0.0,1695.54,High,1,1,1,35-44,1,0
CUST02471,27,Non-binary,Florida,Clothing,Spring,5,79.74,0,0,PayPal,Overnight,4.4,0.14,0.0,398.7,Mid,1,0,0,25-34,0,0
CUST02472,42,Male,Colorado,Accessories,Fall,1,109.11,1,20,PayPal,Standard,1.9,0.51,0.883,109.11,Low,0,0,0,35-44,1,1
CUST02473,19,Female,California,Accessories,Winter,28,216.33,0,0,Debit Card,Express,5.0,0.36,0.0,6057.240000000001,High,1,1,0,18-24,1,0
CUST02474,42,Male,North Carolina,Clothing,Winter,7,39.12,1,25,Credit Card,Overnight,1.5,0.43,0.942,273.84,Mid,0,0,0,35-44,0,0
CUST02475,50,Female,Georgia,Clothing,Fall,5,67.64,1,25,Credit Card,Standard,3.8,0.04,0.792,338.2,Mid,0,0,0,45-54,0,0
CUST02476,53,Female,Texas,Clothing,Spring,7,85.92,1,20,Credit Card,Free Shipping,4.5,0.22,0.733,601.44,High,1,0,1,45-54,1,0
CUST02477,48,Female,California,Outerwear,Winter,15,52.36,1,25,Credit Card,Free Shipping,3.1,0.06,0.792,785.4,High,0,0,0,45-54,0,0
CUST02478,31,Male,New York,Accessories,Fall,18,119.65,0,0,PayPal,Free Shipping,3.0,0.03,0.0,2153.7000000000003,High,0,1,0,25-34,1,0
CUST02479,18,Female,Michigan,Footwear,Summer,2,51.55,1,10,Credit Card,Free Shipping,1.1,0.43,0.767,103.1,Low,0,0,0,18-24,0,1
CUST02480,63,Female,Texas,Outerwear,Spring,4,104.53,1,10,PayPal,Overnight,4.2,0.49,0.617,418.12,Mid,1,0,0,55-64,1,0
CUST02481,33,Male,Florida,Footwear,Summer,4,42.17,1,15,Credit Card,Express,2.2,0.3,0.825,168.68,Low,0,0,0,25-34,0,1
CUST02482,63,Female,California,Outerwear,Fall,6,51.54,1,30,Credit Card,Overnight,3.0,0.31,0.85,309.24,Mid,0,0,0,55-64,0,0
CUST02483,20,Female,Florida,Clothing,Summer,4,35.1,0,0,Debit Card,Free Shipping,5.0,0.16,0.0,140.4,Low,1,0,0,18-24,0,0
CUST02484,52,Female,Washington,Clothing,Summer,26,207.03,0,0,Credit Card,Overnight,3.1,0.05,0.0,5382.78,High,0,1,0,45-54,1,0
CUST02485,58,Female,Tennessee,Accessories,Fall,6,76.45,0,0,Apple Pay,Standard,3.8,0.07,0.0,458.70000000000005,Mid,0,0,0,55-64,0,0
CUST02486,23,Male,Illinois,Accessories,Winter,14,201.1,0,0,Credit Card,Standard,3.8,0.15,0.0,2815.4,High,0,1,0,18-24,1,0
CUST02487,42,Male,North Carolina,Outerwear,Spring,5,76.5,1,15,Debit Card,Free Shipping,5.0,0.27,0.675,382.5,Mid,1,0,0,35-44,0,0
CUST02488,30,Male,Illinois,Accessories,Winter,24,172.2,1,10,Apple Pay,Standard,3.6,0.05,0.617,4132.799999999999,High,0,0,0,25-34,1,0
CUST02489,51,Female,California,Clothing,Spring,20,142.09,0,0,PayPal,Overnight,3.1,0.08,0.0,2841.8,High,0,1,0,45-54,1,0
CUST02490,25,Female,New York,Footwear,Winter,3,90.02,1,30,Credit Card,Free Shipping,1.1,0.45,1.0,270.06,Mid,0,0,0,25-34,1,0
CUST02491,38,Female,Washington,Accessories,Fall,2,45.43,1,25,Debit Card,Overnight,4.8,0.43,0.792,90.86,Low,1,0,0,35-44,0,1
CUST02492,51,Male,Tennessee,Clothing,Summer,20,153.09,0,0,PayPal,Free Shipping,2.9,0.16,0.15,3061.8,High,0,1,0,45-54,1,0
CUST02493,21,Male,Virginia,Accessories,Summer,6,99.66,0,0,Buy Now Pay Later,Overnight,2.9,0.11,0.15,597.96,High,0,0,0,18-24,1,0
CUST02494,42,Female,Texas,Outerwear,Fall,4,120.75,0,0,Apple Pay,Standard,4.0,0.23,0.0,483.0,Mid,1,0,0,35-44,1,0
CUST02495,32,Male,Texas,Footwear,Fall,18,201.96,0,0,Credit Card,Free Shipping,4.1,0.05,0.0,3635.28,High,1,1,1,25-34,1,0
CUST02496,21,Male,Texas,Accessories,Winter,15,192.28,0,0,Buy Now Pay Later,Standard,5.0,0.05,0.0,2884.2,High,1,1,1,18-24,1,0
CUST02497,62,Female,Massachusetts,Clothing,Winter,5,118.94,0,0,Credit Card,Express,2.0,0.54,0.15,594.7,High,0,0,0,55-64,1,0
CUST02498,29,Male,Virginia,Clothing,Spring,1,117.61,1,5,Credit Card,Standard,5.0,0.42,0.558,117.61,Low,1,0,0,25-34,1,1
CUST02499,49,Male,Ohio,Accessories,Fall,6,101.44,0,0,Apple Pay,Standard,3.1,0.39,0.0,608.64,High,0,0,0,45-54,1,0
CUST02500,49,Male,Florida,Footwear,Fall,4,64.74,1,25,Credit Card,Express,4.3,0.04,0.792,258.96,Mid,1,0,0,45-54,0,0
CUST02501,45,Male,Illinois,Clothing,Winter,5,68.03,0,0,Credit Card,Standard,1.2,0.34,0.15,340.15,Mid,0,0,0,45-54,0,0
CUST02502,30,Non-binary,Florida,Clothing,Winter,4,92.78,0,0,Credit Card,Express,5.0,0.38,0.0,371.12,Mid,1,0,0,25-34,1,0
CUST02503,48,Male,Texas,Outerwear,Fall,5,74.83,1,15,Debit Card,Free Shipping,3.1,0.47,0.675,374.15,Mid,0,0,0,45-54,0,0
CUST02504,31,Male,Illinois,Footwear,Summer,7,97.4,1,10,PayPal,Standard,3.1,0.31,0.617,681.8000000000001,High,0,0,0,25-34,1,0
CUST02505,37,Male,California,Footwear,Fall,6,84.26,1,15,PayPal,Standard,4.0,0.12,0.675,505.56000000000006,High,1,0,1,35-44,0,0
CUST02506,35,Female,California,Clothing,Summer,6,27.47,1,25,Credit Card,Overnight,1.0,0.24,0.942,164.82,Low,0,0,0,35-44,0,1
CUST02507,46,Male,Virginia,Clothing,Summer,9,188.22,1,20,Debit Card,Overnight,3.0,0.07,0.733,1693.98,High,0,0,0,45-54,1,0
CUST02508,23,Female,Georgia,Clothing,Fall,5,98.04,1,25,Buy Now Pay Later,Free Shipping,4.6,0.4,0.792,490.20000000000005,Mid,1,0,0,18-24,1,0
CUST02509,49,Male,Florida,Footwear,Summer,3,19.0,1,5,Apple Pay,Standard,2.2,0.48,0.708,57.0,Low,0,0,0,45-54,0,1
CUST02510,46,Male,Illinois,Clothing,Fall,1,34.11,1,10,Credit Card,Free Shipping,5.0,0.51,0.617,34.11,Low,1,0,0,45-54,0,1
CUST02511,60,Male,New York,Footwear,Winter,2,37.39,1,25,Buy Now Pay Later,Express,1.0,0.2,0.942,74.78,Low,0,0,0,55-64,0,1
CUST02512,19,Female,Georgia,Outerwear,Winter,1,108.21,0,0,PayPal,Express,1.9,0.28,0.15,108.21,Low,0,0,0,18-24,1,0
CUST02513,40,Female,Ohio,Clothing,Spring,2,57.4,1,15,Credit Card,Standard,3.1,0.31,0.675,114.8,Low,0,0,0,35-44,0,1
CUST02514,36,Male,Georgia,Accessories,Summer,4,80.18,1,10,Credit Card,Express,4.4,0.4,0.617,320.72,Mid,1,0,0,35-44,0,0
CUST02515,48,Female,Georgia,Footwear,Fall,5,86.95,1,15,Credit Card,Standard,5.0,0.33,0.675,434.75,Mid,1,0,0,45-54,1,0
CUST02516,22,Female,Texas,Outerwear,Fall,4,91.87,1,10,PayPal,Standard,4.4,0.05,0.617,367.48,Mid,1,0,0,18-24,1,0
CUST02517,36,Male,New York,Outerwear,Spring,1,61.84,0,0,Credit Card,Express,5.0,0.26,0.0,61.84,Low,1,0,0,35-44,0,0
CUST02518,51,Female,Florida,Clothing,Summer,6,51.77,1,30,Debit Card,Free Shipping,3.8,0.38,0.85,310.62,Mid,0,0,0,45-54,0,0
CUST02519,27,Male,New York,Clothing,Winter,1,78.03,0,0,Credit Card,Overnight,2.1,0.05,0.15,78.03,Low,0,0,0,25-34,0,0
CUST02520,42,Female,Georgia,Footwear,Summer,2,121.5,1,15,Buy Now Pay Later,Express,4.1,0.06,0.675,243.0,Mid,1,0,0,35-44,1,0
CUST02521,19,Female,New York,Footwear,Fall,14,186.27,1,5,Credit Card,Express,3.8,0.06,0.558,2607.78,High,0,0,0,18-24,1,0
CUST02522,28,Female,California,Clothing,Fall,5,106.59,0,0,Apple Pay,Express,1.0,0.19,0.15,532.95,High,0,0,0,25-34,1,0
CUST02523,48,Female,Florida,Accessories,Winter,1,93.55,1,15,Buy Now Pay Later,Free Shipping,3.9,0.29,0.675,93.55,Low,0,0,0,45-54,1,1
